"id";"updated";"ship";"imo";"lat";"long";"sog";"cog";"hdg";"depPort";"etdSchedule";"etd";"atd";"arrPort";"etaSchedule";"eta";"ata"
4923;"2018-06-04 10:28:00";Megastar;9773064;59.4675;24.7741;20.2;345;343;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:29:00"
4925;"2018-06-04 10:27:00";Star;9364722;60.1132;24.9046;15.5;183;184;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:25:00"
4926;"2018-06-04 10:29:00";Megastar;9773064;59.473;24.7712;20.9;346;344;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:33:00"
4928;"2018-06-04 10:28:00";Star;9364722;60.1104;24.904;16.6;191;192;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:27:00"
4929;"2018-06-04 10:29:00";Megastar;9773064;59.4758;24.7698;21.1;345;344;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:28:00"
4931;"2018-06-04 10:29:00";Star;9364722;60.1052;24.9018;18.0;191;193;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:26:00"
4933;"2018-06-04 10:30:00";Star;9364722;60.0996;24.8997;18.8;193;193;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:30:00"
4934;"2018-06-04 10:32:00";Megastar;9773064;59.4898;24.7625;22.3;345;343;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:32:00"
4936;"2018-06-04 10:32:00";Star;9364722;60.0916;24.8971;19.9;189;189;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:33:00"
4937;"2018-06-04 10:33:00";Megastar;9773064;59.4965;24.7587;22.7;342;340;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:30:00"
4939;"2018-06-04 10:33:00";Star;9364722;60.0854;24.8956;20.4;190;189;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:31:00"
4940;"2018-06-04 10:34:00";Megastar;9773064;59.5017;24.7551;22.8;341;339;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:40:00"
4942;"2018-06-04 10:34:00";Star;9364722;60.08;24.8942;21.3;189;189;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:30:00"
4943;"2018-06-04 10:35:00";Megastar;9773064;59.5065;24.7519;22.8;340;338;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:36:00"
4945;"2018-06-04 10:35:00";Star;9364722;60.0746;24.8929;21.5;187;189;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:28:00"
4947;"2018-06-04 10:36:00";Star;9364722;60.0679;24.8914;21.7;189;189;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:33:00"
4948;"2018-06-04 10:37:00";Megastar;9773064;59.5202;24.7418;22.8;340;338;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:30:00"
4949;"2018-06-04 10:37:00";Star;9364722;60.0613;24.89;21.5;188;189;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:35:00"
4950;"2018-06-04 10:37:00";Megastar;9773064;59.5237;24.7394;22.8;341;339;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:23:00"
4952;"2018-06-04 10:38:00";Star;9364722;60.055;24.8896;21.4;179;180;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:35:00"
4954;"2018-06-04 10:39:00";Star;9364722;60.0502;24.8905;21.6;173;173;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:20:00"
4955;"2018-06-04 10:40:00";Megastar;9773064;59.5378;24.7294;23.0;340;338;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:23:00"
4957;"2018-06-04 10:40:00";Star;9364722;60.0438;24.8943;21.9;158;160;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:27:00"
4958;"2018-06-04 10:41:00";Megastar;9773064;59.5446;24.7246;23.0;341;339;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:36:00"
4960;"2018-06-04 10:41:00";Star;9364722;60.0375;24.8998;21.9;161;162;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:19:00"
4961;"2018-06-04 10:42:00";Megastar;9773064;59.5503;24.7206;23.0;340;338;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:26:00"
4963;"2018-06-04 10:41:00";Star;9364722;60.0361;24.9009;22.1;163;164;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:34:00"
4964;"2018-06-04 10:42:00";Megastar;9773064;59.5536;24.7182;22.9;340;338;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:32:00"
4966;"2018-06-04 10:43:00";Star;9364722;60.0256;24.9055;21.7;177;179;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:29:00"
4967;"2018-06-04 10:44:00";Megastar;9773064;59.5618;24.7122;22.8;340;338;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:37:00"
4969;"2018-06-04 10:43:00";Star;9364722;60.0231;24.9058;21.5;181;182;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:27:00"
4970;"2018-06-04 10:45:00";Megastar;9773064;59.5681;24.7076;23.0;341;339;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:30:00"
4972;"2018-06-04 10:44:00";Star;9364722;60.0164;24.9053;21.8;189;188;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:26:00"
4973;"2018-06-04 10:46:00";Megastar;9773064;59.5741;24.7034;23.1;340;338;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:31:00"
4975;"2018-06-04 10:45:00";Star;9364722;60.0097;24.9041;21.9;189;188;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:26:00"
4976;"2018-06-04 10:47:00";Megastar;9773064;59.5802;24.6991;23.1;340;338;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:25:00"
4977;"2018-06-04 10:47:00";Star;9364722;60.0028;24.9029;22.0;187;187;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:25:00"
4978;"2018-06-04 10:48:00";Megastar;9773064;59.5863;24.6946;23.0;340;339;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:31:00"
4980;"2018-06-04 10:48:00";Star;9364722;59.9954;24.9018;22.1;186;187;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:27:00"
4981;"2018-06-04 10:48:00";Megastar;9773064;59.5886;24.6931;23.1;340;339;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:33:00"
4983;"2018-06-04 10:49:00";Star;9364722;59.9885;24.9004;22.0;190;190;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:38:00"
4984;"2018-06-04 10:49:00";Megastar;9773064;59.594;24.6895;23.0;344;343;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:23:00"
4986;"2018-06-04 10:50:00";Star;9364722;59.9818;24.8987;21.8;190;190;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:29:00"
4987;"2018-06-04 10:50:00";Megastar;9773064;59.6013;24.6866;23.0;353;352;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:27:00";"2018-04-06 12:33:00"
4989;"2018-06-04 10:51:00";Star;9364722;59.9776;24.8976;21.8;192;193;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:32:00"
4990;"2018-06-04 10:52:00";Megastar;9773064;59.6096;24.686;23.0;3;1;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:29:00"
4992;"2018-06-04 10:52:00";Star;9364722;59.9715;24.8951;22.0;195;195;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:32:00"
4993;"2018-06-04 10:53:00";Megastar;9773064;59.6164;24.6875;23.1;10;9;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:25:00"
4995;"2018-06-04 10:53:00";Star;9364722;59.9649;24.8921;21.9;196;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:31:00"
4996;"2018-06-04 10:54:00";Megastar;9773064;59.6228;24.6907;23.1;18;17;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:28:00"
4998;"2018-06-04 10:54:00";Star;9364722;59.9582;24.8887;22.0;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:29:00"
4999;"2018-06-04 10:55:00";Megastar;9773064;59.6289;24.6956;23.0;25;24;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:34:00"
5001;"2018-06-04 10:54:00";Star;9364722;59.9552;24.8871;22.0;196;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:41:00"
5002;"2018-06-04 10:56:00";Megastar;9773064;59.6349;24.701;23.0;24;23;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:34:00"
5003;"2018-06-04 10:55:00";Star;9364722;59.9487;24.8838;22.0;196;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:27:00"
5004;"2018-06-04 10:57:00";Megastar;9773064;59.641;24.7062;22.9;24;22;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:26:00"
5006;"2018-06-04 10:57:00";Star;9364722;59.9421;24.8803;22.3;198;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:29:00"
5008;"2018-06-04 10:58:00";Star;9364722;59.9353;24.8768;22.3;195;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:28:00"
5009;"2018-06-04 10:58:00";Megastar;9773064;59.647;24.7113;23.0;23;22;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:37:00"
5011;"2018-06-04 10:59:00";Star;9364722;59.9281;24.873;22.1;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:34:00"
5012;"2018-06-04 11:00:00";Megastar;9773064;59.659;24.7218;23.0;24;23;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:26:00"
5013;"2018-06-04 11:00:00";Star;9364722;59.9216;24.8695;22.1;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:25:00"
5015;"2018-06-04 11:00:00";Star;9364722;59.9186;24.8679;22.1;195;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:30:00"
5016;"2018-06-04 11:02:00";Megastar;9773064;59.6702;24.7316;23.0;25;23;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:33:00"
5018;"2018-06-04 11:02:00";Star;9364722;59.912;24.8644;22.2;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:27:00"
5019;"2018-06-04 11:02:00";Megastar;9773064;59.671;24.7323;22.9;23;23;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:16:00"
5021;"2018-06-04 11:03:00";Star;9364722;59.9054;24.861;22.1;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:37:00"
5022;"2018-06-04 11:03:00";Megastar;9773064;59.6769;24.7377;23.0;24;23;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:20:00"
5024;"2018-06-04 11:04:00";Star;9364722;59.8988;24.8576;21.9;195;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:38:00"
5025;"2018-06-04 11:04:00";Megastar;9773064;59.6829;24.743;22.8;24;22;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:32:00"
5027;"2018-06-04 11:05:00";Star;9364722;59.8922;24.8541;22.2;195;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:19:00"
5028;"2018-06-04 11:05:00";Megastar;9773064;59.6889;24.7482;22.6;24;23;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:26:00"
5030;"2018-06-04 11:05:00";Star;9364722;59.8885;24.8522;22.0;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:36:00"
5031;"2018-06-04 11:06:00";Megastar;9773064;59.6948;24.7534;22.6;25;23;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:28:00"
5033;"2018-06-04 11:07:00";Star;9364722;59.882;24.8488;21.8;196;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:24:00"
5034;"2018-06-04 11:07:00";Megastar;9773064;59.7007;24.7587;22.7;24;22;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:34:00"
5036;"2018-06-04 11:08:00";Star;9364722;59.8753;24.8452;21.6;196;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:31:00"
5037;"2018-06-04 11:08:00";Megastar;9773064;59.7067;24.7633;22.6;20;18;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:33:00"
5039;"2018-06-04 11:09:00";Star;9364722;59.8689;24.8418;21.5;194;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:29:00"
5040;"2018-06-04 11:09:00";Megastar;9773064;59.7132;24.7679;22.7;21;20;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:31:00"
5042;"2018-06-04 11:10:00";Star;9364722;59.8623;24.8384;21.6;196;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:27:00"
5043;"2018-06-04 11:10:00";Megastar;9773064;59.7196;24.7726;22.6;20;18;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:25:00"
5045;"2018-06-04 11:11:00";Star;9364722;59.8557;24.8349;21.7;194;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:31:00"
5046;"2018-06-04 11:11:00";Megastar;9773064;59.7262;24.7773;22.6;19;17;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:24:00"
5048;"2018-06-04 11:11:00";Star;9364722;59.8528;24.8333;21.6;194;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:30:00"
5049;"2018-06-04 11:13:00";Megastar;9773064;59.7327;24.7817;22.5;19;17;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:28:00"
5051;"2018-06-04 11:13:00";Star;9364722;59.8462;24.8298;21.6;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:22:00"
5052;"2018-06-04 11:14:00";Megastar;9773064;59.7392;24.7861;22.7;19;18;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:26:00"
5054;"2018-06-04 11:14:00";Star;9364722;59.8396;24.8262;21.9;194;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:28:00"
5055;"2018-06-04 11:15:00";Megastar;9773064;59.7457;24.7906;22.7;19;17;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:27:00"
5057;"2018-06-04 11:15:00";Star;9364722;59.8332;24.8227;22.0;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:29:00"
5058;"2018-06-04 11:15:00";Megastar;9773064;59.7481;24.7922;22.7;19;18;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:26:00";"2018-04-06 12:26:00"
5060;"2018-06-04 11:16:00";Star;9364722;59.8266;24.8192;22.0;198;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:23:00"
5061;"2018-06-04 11:16:00";Megastar;9773064;59.7552;24.7971;22.7;19;17;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:30:00"
5063;"2018-06-04 11:17:00";Star;9364722;59.82;24.8155;21.7;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:32:00"
5064;"2018-06-04 11:17:00";Megastar;9773064;59.7618;24.8015;22.8;19;18;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:32:00"
5066;"2018-06-04 11:18:00";Star;9364722;59.8165;24.8135;21.9;194;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:34:00"
5067;"2018-06-04 11:19:00";Megastar;9773064;59.7684;24.806;22.8;20;18;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:22:00"
5069;"2018-06-04 11:18:00";Star;9364722;59.8135;24.8118;22.0;197;197;FIHEL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:21";EETLL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:31:00"
5070;"2018-06-04 11:20:00";Megastar;9773064;59.7749;24.8102;22.8;17;16;EETLL;"2018-06-04 10:30:00";"2018-06-04 10:30:00";"2018-04-06 10:19:20";FIHEL;"2018-06-04 12:30:00";"2018-04-06 12:25:00";"2018-04-06 12:27:00"
